Confirmed, Source, KOR
,"偏好设定：点击屏幕右上方的箭头即可对自动战斗设置偏好设定","선호도 설정: 화면 오른쪽 상단에 있는 화살표를 클릭하면 자동 전투에 대한 선호도 설정"
,"偏斜：当使用攻击技能时，将按照以下公式进行判定。","스큐: 공격 스킬을 사용할 경우 다음 공식에 따라 판정합니다."
,"其他：通过达成特定解锁条件，解锁特殊桌面。","기타: 특정 잠금 해제 조건을 달성하여 특수 데스크톱의 잠금을 해제합니다."
,"具有<color=#42ebff>电磁</color>属性的单位将会对具有<color=#ff4242>热熔</color>属性的单位产生克制效果","지니다<color=#42ebff>전자기</color>속성의 단위는 대를 이루게 될 것이다.<color=#ff4242>핫멜트</color>속성의 단위는 억제 효과를 낸다"
,"分支关卡：","분기 관문:"
,"分解","분해"
,"刷新后所有航点的异化因子都会变化，未知航点的敌人也会产生变化，同时刷新奖励。","새로 고침 후 모든 항로의 이화 인자가 변경되고 알려지지 않은 항로의 적이 변경되며 보상도 새로 고침됩니다."
,"剧情关卡：","줄거리 관문:"
,"功能可以将指挥官不需要的装备分解为资金或其他材料，但装备一旦分解，便无法复原，请指挥官慎重操作。","기능은 지휘관이 필요로 하지 않는 장비를 자금이나 기타 자재로 분해할 수 있지만, 장비가 분해되면 복구가 불가능하므로 지휘관은 신중하게 조작해야 한다."
,"功能，对强化等级、获得时间、装备品质、主要属性、星阶、武装和装备状态进行排序。","기능, 강화 등급, 획득 시간, 장비 품질, 주요 속성, 별 등급, 무장 및 장비 상태를 정렬합니다."
,"即可按照指挥官所设置的偏好设定自动进行战斗。","지휘관이 설정한 선호도 설정에 따라 자동으로 전투가 진행된다."
,"即可显示出当前回合，当前状态下即将进行的行动顺序，以及确认敌方将要释放的技能。","현재 라운드, 현재 상태에서 진행될 행동 순서, 그리고 적이 석방될 것을 확인하는 스킬이 나타납니다."
,"只要同盟BOSS在追击状态下被击败，锁定期将立即解除，指挥官可以立即重新部署。","동맹 보스가 추격 상태에서 패배하면 잠금기는 즉시 해제되고 지휘관은 즉시 재배치될 수 있다."
,"可以扩充仓库上限，最多可扩充至1000个。","창고 상한을 최대 1000개까지 확충할 수 있습니다."
,"可以更换当前序列桌面。","현재 시퀀스 테이블을 바꿀 수 있습니다."
,"可以通过消耗【解码芯片】","[디코딩 칩] 소모를 통해"
,"可前往图鉴或章节右下方的剧情回顾","도감이나 절의 오른쪽 하단에 있는 에피소드 리뷰로 이동 가능"
,"可开启live2d以及调整CG作为桌面时的大小和位置。若所选桌面没有live2d，则无法使用此选项。","라이브2d를 켜고 CG를 데스크톱으로 사용할 때 크기와 위치를 조절할 수 있다.선택한 데스크톱에 live2d가 없으면 이 옵션을 사용할 수 없습니다."
,"可用于提升三星AG的技能","삼성 AG의 기능 향상에 사용 가능"
,"可用于提升四星AG的技能","4성 AG의 스킬 업에 사용 가능"
,"右侧放入素材装备","오른쪽에 소재 장비 넣고"
,"同时如果指挥官完成了全部三张拼图，就将获得额外的特殊奖励。","또 지휘관이 퍼즐 3장을 모두 완성하면 특별 보상을 받게 된다."
,"同时完成活动关卡将会解锁可用于主界面的CG与图鉴收藏，活动关闭后将暂时无法再次获取，请指挥官不要错过哦。","동시에 이벤트 관문을 완료하면 메인 인터페이스에 사용할 수 있는 CG와 도감 컬렉션을 잠금 해제하며, 이벤트를 닫은 후에는 일시적으로 다시 획득할 수 없으므로 지휘관님께서는 놓치지 마십시오."
,"同时将会被具有<color=#6ef258>苍晶</color>属性的单位克制。","동시에 갖게 될 것이다<color=#6ef258>창정</color>속성의 단위 자제."
,"同时，主舰当中还有各种各样的母舰事件，当指挥官与AG的好感度达到一定等级或是达成触发条件，即可在母舰当中观看独特的故事。","또 본함에는 다양한 모함 사건이 있어 지휘관과 AG의 호감도가 일정 수준 이상이거나 트리거 조건이 되면 모함에서 독특한 스토리를 볼 수 있다."
,"同盟推演界面左下角的战况，将会实时更新同盟成员的战斗情况。","동맹 추연 인터페이스의 왼쪽 하단에 있는 전황은 동맹원들의 전투 상황을 실시간으로 업데이트한다."
,"同盟的经验值满后将会自动进行升级，高等级的同盟可以容纳更多的同盟成员。","동맹의 경험치가 끝나면 자동으로 업그레이드되고, 높은 수준의 동맹은 더 많은 동맹원을 수용할 수 있다."
,"同盟长也可以在同盟信息界面管理成员，邀请玩家加入，或者将成员移出同盟。","동맹장은 동맹 메시지 인터페이스에서 구성원을 관리하고 플레이어를 초대하거나 구성원을 동맹 밖으로 이동시킬 수도 있다."
,"在【限时活动】当中，将会有独立于主线的支线剧情与活动关卡","[한시 이벤트]에서는 본선에서 독립한 지선극과 이벤트 관문이 펼쳐진다."
,"在【限时活动】当中，有可能会有与活动相关的探索小游戏。","【한정 이벤트】에서는 이벤트와 관련된 탐구 게임이 있을 가능성이 있습니다."
,"在不断的战斗中，指挥官将会与AG不断的提升羁绊，从而提升AG的【好感度】","끊임없는 전투에서 지휘관은 AG와 끊임없이 굴레를 올려 AG의 [호감도]를 높인다."
,"在同盟建设中，同盟成员可以捐献对应道具获得奖励，同时提升同盟的经验值。","동맹 건설에서 동맹 구성원들은 대응도구를 기증해 인센티브를 받고, 동맹의 경험치도 높일 수 있다."
,"在左侧放入主要装备","왼쪽에 주요 장비를 넣고"
,"在战斗当中点击下方的行动条","전투 중에 아래의 행동표를 클릭하다"
,"在战斗当中，指挥官可以获得各种各样的装备，装备品质颜色根据装备的附属词条数量决定","전투 중에 지휘관은 각종 장비를 획득할 수 있으며, 장비의 품질과 색상은 장비의 부속 표제어 수에 따라 결정된다."
,"在战斗当中，点击屏幕左下方的战术点按钮，即可确认当前的战术点数量，以及携带的支援AG。","전투 중 화면 왼쪽 하단의 전술점 버튼을 클릭하면 현재 전술점 수와 휴대 지원 AG를 확인할 수 있다."
,"在母舰当中的科研舰中，可以进行装备与装备的合成，能够将素材装备的副属性替换至主要装备当中。","모함 안에 있는 과학연구함에서는 장비와 장비의 합성이 가능해 소재장비의 부속성을 주요 장비로 교체할 수 있다."
,"在经过合成后，素材装备将会失，且装备强化等级会维持主要装备的强化等级。","합성을 거치면 소재 장비가 없어지고 장비 강화 등급은 주요 장비의 강화 등급이 유지된다."
,"在菜单的【编队】","메뉴의 [편대]에서"
,"在赛季结算时，将根据赛季积分所处的排名发放荣誉奖励，并重置赛季积分。","시즌 결산 시 시즌 포인트가 있는 순위에 따라 영예로운 보너스를 지급하고 시즌 포인트를 리셋한다."
,"在道具支援当中，指挥官可以发起支援请求，其他公会成员可以捐献道具。","소품 지원에서는 지휘관이 지원 요청을 할 수 있고, 다른 조합원은 소품을 기부할 수 있다."
,"均衡：各方面能力都较为平均，能够适应各种场合的战斗","균형 : 모든 면에서 평균적인 능력으로 다양한 경우의 전투에 적응할 수 있습니다."
,"增幅元件","증폭소자"
,"好感等级可以解锁AG新的语音以及背景故事。","호감 등급은 AG의 새로운 음성 및 배경 스토리를 잠금 해제할 수 있습니다."
,"完成【限时活动】当中探索小游戏可以获得额外奖励，探索小游戏也会随着【限时活动】结束同时关闭，请指挥官注意。","【한정 이벤트】중 탐색 미니게임은 추가 보상을 받을 수 있으며, 탐색 미니게임도 【한정 이벤트】 종료와 동시에 종료되므로 지휘관의 주의 바랍니다."
,"完成不同难度BOSS挑战，可以获得活动代币与其他奖励","난이도에 따른 보스 챌린지 완료, 이벤트 토큰 및 기타 인센티브 획득"
,"完成活动关卡将会掉落相应代币，代币可以在活动商店兑换奖励。","이벤트 관문이 완료되면 해당 토큰이 떨어지며, 토큰은 이벤트 스토어에서 보너스로 교환할 수 있습니다."
,"强袭：主要偏向为歼灭敌方角色，造成大量伤害","강습: 주로 적을 섬멸하는 역할에 치우쳐 많은 피해를 입힌다."
,"当使用人物立绘作为桌面时，点击此处可以更换人物立绘的背景；若使用CG作为背景，则该按钮无法使用。","바탕화면으로 인물립화를 사용할 경우 여기를 클릭하여 인물립화의 배경을 바꿀 수 있으며, CG를 배경으로 사용할 경우 이 버튼을 사용할 수 없습니다."
,"当使用劣势属性进行攻击时敌方将会有50%的几率偏斜该次攻击。\n偏斜造成的<color=#42ebff>伤害降低25%</color>，且攻击所携带的效果将无法附加，战斗中造成偏斜的伤害将以灰色数字体现在外显数字当中。","열세 속성을 사용해 공격하면 50%의 확률로 빗나가게 된다.\n빗맞음으로 인한<color=#42ebff>상해 25%감소</color>또 공격이 가져올 효과는 부가할 수 없으며, 전투 중 편향을 일으키는 피해는 회색 숫자로 표시된다."
,"当地图碎片的总数量达到一定程度时，将会解锁【沙海寻宝】碎片盒当中的一块大碎片。","지도 파편의 총 수가 어느 정도 되면 [사해 보물 찾기] 파편 상자 안의 큰 파편 하나가 잠금 해제됩니다."
,"当战斗连胜时，将会随着连胜场数增加，获得额外奖励，具体规则如下","전투 연승 시 연승 경기수가 증가함에 따라 추가 보상을 받게 되며, 세부 규칙은 다음과 같다."
,"当战术点数量积累到可以释放支援战姬时，可释放的支援战姬将会高亮进行显示。","지원 전희를 석방할 수 있을 정도로 전술 포인트 수가 쌓이면 석방 가능한 지원 전희가 강조 표시된다."
,"当指挥官达到指定条件时，即可解锁同盟功能，可以选择创建或加入同盟","지휘관이 지정된 조건에 도달하면 동맹의 잠금 기능이 해제되고 동맹의 창설 또는 가입을 선택할 수 있습니다."
,"当指挥官首次完成规定的目标时将会得到【锻素结晶】","지휘관이 처음으로 정해진 목표를 달성했을 때 [단조 결정]을 받게 된다."
,"当敌我使用攻击类的技能时。将根据攻击者的属性以及攻击目标的属性来判定是否发生暴击、偏斜以及重击。","적과 아군이 공격 기술을 사용할 때.공격자의 속성과 공격 대상의 속성에 따라 폭격, 스큐, 펀치 발생 여부를 판정한다."
,"当母舰等级为1级时，将会计算指挥官仓库中舒适度最高的1件家具套装的舒适度，作为母舰的总舒适度。\n当母舰等级为2级时，将会计算指挥官仓库中舒适度最高的2件家具套装的舒适度，作为母舰的总舒适度。\n当母舰等级为3级时，将会计算指挥官仓库中舒适度最高的3件家具套装的舒适度，作为母舰的总舒适度。\n当母舰等级为4级时，将会计算指挥官仓库中舒适度最高的4件家具套装的舒适度，作为母舰的总舒适度。\n当母舰等级为5级时，将会计算指挥官仓库中舒适度最高的5件家具套装的舒适度，作为母舰的总舒适度。","모함 등급이 1등급일 경우 지휘관 창고 중 가장 쾌적도가 높은 가구 세트 1점의 쾌적도를 계산해 모함의 총 쾌적도로 삼는다.\n모함 등급이 2등급일 경우 지휘관 창고 중 가장 쾌적도가 높은 가구 세트 2점의 쾌적도를 계산해 모함의 총 쾌적도로 삼는다.\n모함 등급이 3등급일 경우 지휘관 창고 중 가장 쾌적도가 높은 가구 세트 3점의 쾌적도를 계산해 모함의 총 쾌적도로 삼는다.\n모함 등급이 4등급일 경우 지휘관 창고 중 가장 쾌적도가 높은 가구 세트 4점의 쾌적도를 계산해 모함의 총 쾌적도로 삼는다.\n모함 등급이 5등급일 경우 지휘관 창고 중 가장 쾌적도가 높은 가구 세트 5점의 쾌적도를 계산해 모함의 총 쾌적도로 삼는다."
,"当该次攻击被偏斜时，造成的伤害将会被降低25%，不会触发暴击和重击，技能附加的大部分弱化效果也不会触发。","공격이 기울어지면 충격과 펀치를 유발하지 않고 피해의 25%가 감소하며 스킬 추가의 대부분의 약화 효과가 유발되지 않습니다."
,"战术：在某些方面有其独到的特点，面对特殊的战斗场合能发挥出独到的作用","전술:어떤 면에서는 독특한 특징이 있고, 특수한 전투 상황에서 독특한 역할을 할 수 있습니다."
,"指挥官也可以【放弃】挑战，锁定期立刻解除。但不会获得任何奖励，也不会返还挑战次数。","지휘관도 도전할 수 있고, 잠금장치는 즉시 해제된다.단, 어떠한 인센티브도 받지 않으며, 도전 횟수도 반환되지 않습니다."
,"指挥官也可以点击快速部署，AI将会为指挥官自动选择最适合该次派遣的AG。","지휘관도 클릭해 빠르게 배치하면 AI가 지휘관을 위해 이번 파견에 가장 적합한 AG를 자동으로 선택한다."
,"指挥官可以在战姬列表当中对AG进行退役操作，获得可以兑换珍贵道具的【纪念章】，但该操作无法复原，请指挥官谨慎考虑。","지휘관은 전희목록에서 AG의 퇴역조작을 할 수 있으며, 귀한 소품과 교환할 수 있는 [기념장]을 받을 수 있으나, 이 조작은 복원이 불가능하므로 주의하시기 바랍니다."
,"指挥官可以在限时活动的战斗当中，获得不同数量的地图碎片。","지휘관은 한시적으로 활동하는 전투에서 다양한 수의 지도 조각을 얻을 수 있다."
,"指挥官可以消耗演习军章，在军章兑换中兑换稀有奖励","지휘관은 훈련용 군장을 소모하고, 군장 교환에서 희귀 인센티브를 교환할 수 있다."
,"指挥官通过【正式讨伐】将BOSS生命值削减为0时，则视为BOSS击破。","지휘관이 [본격 토벌]을 통해 보스 생명값을 0으로 줄이면 보스 격파로 간주한다."
,"按照属性的高低程度分为不同的品质，从颜色上表现从低到高分为:<color=#6ef258>绿色</color>、<color=#42ebff>蓝色</color>、<color=#fa70ff>紫色</color>、<color=#fff15b>金色</color>","속성의 높낮이에 따라 다른 품질로 나뉘며 색상 성능은 낮은 것부터 높은 것까지 다음과 같이 나뉩니다.<color=#6ef258>녹색</color>、<color=#42ebff>푸른 색</color>、<color=#fa70ff>자주색</color>、<color=#fff15b>골드</color>"
,"捕获猫球：获得大量【猫球】","캣볼 포획 : 대량 획득【캣볼】"
,"推进系统  ","추진 시스템"
,"援护攻击：除自身以外的其他AG或机兵使用基础攻击技能时，将按照援护攻击率发动自身的基础攻击技能进行援护攻击","원호공격 : 자신을 제외한 다른 AG나 기병이 기초공격 스킬을 사용할 경우 원호공격률에 따라 자신의 기초공격 스킬을 발동하여 원호공격한다"
,"无论是AG还是傀儡，当攻击技能有额外的对敌负面效果时，大部分都需要按照以下几率判定效果是否生效。","AG든 괴뢰든 공격 스킬에 추가적인 대적 부정적 효과가 있을 경우 대부분 다음과 같은 확률로 효과의 유효 여부를 판정해야 한다."
,"无论是AG还是敌人，都会拥有其固定的核心类型。","AG든 적이든 간에 고정된 코어 유형을 갖게 됩니다."
,"星阶越高，装备的主属性值就越高。同时附属词条的属性范围，也会随着星阶的增加而得到提升。","등급이 높을수록 장비의 주 속성 값이 높아집니다.동시에 부속 표제어 속성의 범위도 별계단이 증가함에 따라 향상됩니다."
,"是敌我角色的属性","피아 캐릭터의 속성입니다"
,"来提升AG的技能等级","AG의 스킬 레벨을 올리기 위해서"
,"每周扫荡后都将回退两个航点，并从第一关卡开始，最高扫荡至航点11。","매주 소탕 후 2개 항로를 되돌리고 1차 관문부터 최대 11개 항로까지 소탕한다."
,"每周演戏段位结算时，将根据指挥官的所处段位发放奖励","매주 연기단위를 결산할 때 지휘관이 처한 단위에 따라 인센티브가 지급된다고 밝혔다."
,"每完成一次派遣任务，都可以获得派遣经验，提升派遣等级。派遣等级提升可以解锁更高级的派遣任务。","파견임무를 마칠 때마다 파견경험을 인정받아 파견등급을 상향 조정할 수 있다.파견 등급 상향 조정은 더 높은 수준의 파견 임무의 잠금을 해제할 수 있습니다."
,"每当赛季积分结算时，将根据指挥官的赛季排名发放奖励","시즌 포인트가 정산될 때마다 지휘관의 시즌 순위에 따라 인센티브가 지급된다."
,"每当进行战斗关时，将会在准备界面显示该关卡的战斗目标。","전투 관문이 진행될 때마다 준비 인터페이스에 해당 관문의 전투 목표가 표시된다."
,"每日首次进入【同盟】，即可获得同盟的签到奖励","매일 처음 [동맹]에 들어가면 동맹의 출석인상을 받을 수 있다"
,"每种资源获取关卡的第一次掉落都会获得超额掉落 ","각 자원 획득 관문의 첫 번째 낙하는 모두 초과 낙하를 획득한다"
,"活动CG：通过完成活动关卡，观看活动剧情，解锁可用活动CG桌面。若错过限时活动，则可能暂时无法解锁活动CG。","활동 CG: 활동 관문을 완료하고, 활동 줄거리를 보고, 사용 가능한 활동 CG 테이블의 잠금을 해제합니다.제한시간 이벤트를 놓치면 이벤트 CG가 일시적으로 잠금 해제되지 않을 수 있습니다."
,"派遣出的AG仍可进行常规作战，但无法放置于母舰当中，放置于母舰的AG也同样无法进行派遣，请指挥官注意。","파견된 AG는 재래식 작전이 가능하지만, 모함에 배치할 수 없으며, 모함에 배치된 AG 역시 파견이 불가능하므로 지휘관의 주의를 당부한다."
,"消耗一定数量的资金后，主要装备的副属性将会完全替换为素材装备的副属性，套装效果不会转移。","일정 금액의 자금이 소모되면 주요 장비의 부속성이 소재 장비의 부속성으로 완전히 교체되고 세트 효과는 이전되지 않습니다."
,"消耗同盟磁卡，即可在同盟补给当中兑换奖励","동맹 마그네틱 카드를 소모하면 동맹 보급에서 인센티브로 교환할 수 있다"
,"点击下方的DIY模式","아래 DIY 모드 클릭"
,"点击出发准备即可选择派遣的AG，必须满足必要条件才可进行该任务的派遣，完成加分条件可获得更高额的奖励。","출발 준비를 클릭하면 파견할 AG를 선택할 수 있으며, 필수 조건을 충족해야 해당 임무의 파견을 할 수 있으며, 가산점 조건을 완료하면 더 높은 보상을 받을 수 있습니다."
,"点击屏幕右上方的自动战斗","화면 오른쪽 위에 있는 자동 전투 클릭"
,"点击更换按钮旁边的背景按钮","바꾸기 버튼 옆에 있는 배경 버튼 클릭"
,"点击派遣区域，即可显示该区域的详细派遣信息。","파견 지역을 클릭하면 해당 지역의 자세한 파견 정보가 표시됩니다."
,"点击界面下方的加号","인터페이스 아래에 있는 더하기 기호를 누르십시오"
,"点击舰队当中的【探索舰】即可进入到派遣界面","함대 중 [탐색함] 클릭하시면 파견 인터페이스로 이동"
,"状态命中：对目标施加负面效果时，将按照状态命中提升命中率","컨디션 히트 : 목표에 부정적인 효과를 가할 경우 컨디션 히트만큼 명중률을 높인다"
,"状态抵抗：受到负面效果时，将按照状态抵抗提升抵抗几率","상태저항: 부정적인 효과를 받는 경우 상태저항으로 저항확률을 높인다"
,"独立于主线的战斗关卡","본선에서 독립한 전투의 관문"
,"界面中可以让拥有的AG们在战斗中出战。","인터페이스는 보유한 AG들이 전투에 출전할 수 있도록 한다."
,"目前已发现的核心分别为：","지금까지 발견된 핵심은 다음과 같다."
,"瞄准元件  ","조준 요소"
,"能源系统的主要属性固定为生命","에너지 시스템의 주요 속성은 생명에 고정되어 있다."
,"舒适度为300-500时，战斗结算时所结算的好感度+1\n舒适度为501-1000时，战斗结算时所结算的好感度+2\n舒适度为1001-1500时，战斗结算时所结算的好感度+3\n舒适度为1501以上时，战斗结算时所结算的好感度+4","쾌적도 300-500일 경우 전투 결제 시 결제되는 호감도 1\n쾌적도 501-1000일 경우 전투 결제 시 결제되는 호감도 2\n쾌적도 1001-1500일 경우 전투 결제 시 결제되는 호감도 3\n쾌적도 1501 이상일 경우 전투 결제 시 결제되는 호감도 4"
,"舒适度加成：随着母舰等级的提升，母舰的舒适度也会随之提升，具体规则如下","쾌적도 가산: 모함의 등급이 올라갈수록 모함의 쾌적도 높아진다."
,"舒适度所提供的的好感度加成如下：","쾌적도가 제공하는 호감도를 다음과 같이 가산한다."
,"若主要装备的副属性词条数量高于素材装备，在经过合成后词条数量会变为与素材装备一致，请慎重操作。","주요 장비의 부속성 표제어 수가 소재장비보다 많으면 합성 후 표제어 수가 소재장비와 일치하게 되므로 주의하여 조작하시기 바랍니다."
,"若指挥官12小时内未能击败BOSS，则BOSS进度会重置，锁定的小队成员与装备也将会解锁。","지휘관이 12시간 이내에 보스를 격파하지 못하면 보스 진도가 재설정되고 잠긴 소대원과 장비도 잠금 해제된다."
,"行动顺序仅显示当前回合下的行动状况，在战斗可能会收到来自人物，技能，状态效果等因素造成的行动顺序的改变，请指挥官根据实际情况进行确认。","행동순서는 현재 라운드에서의 행동상황만을 나타내며, 전투에서는 인물, 기능, 상태효과 등의 요인에 의한 행동순서의 변화를 받을 수 있으므로 지휘관은 상황에 따라 확인하시기 바랍니다."
,"表现在敌人详情或战姬详情当中。","적의 세부 사항이나 전희의 세부 사항에 나타납니다."
,"被动技能不会受到技能冷却时间增加/技能冷却时间减少效果的影响。","수동적 스킬은 스킬 쿨타임 시간 증가/스킬 쿨타임 시간 감소 효과에 영향을 받지 않습니다."
,"装备的【星阶】同样是决定装备属性的重要决定因素","장비의 [별] 역시 장비의 속성을 결정하는 중요한 결정 요인이다"
